datetime,open,high,low,close,volume,open_interest
2021-09-08,3673.402,3695.32,3661.0,3675.187,58643619300,0
2021-09-09,3666.825,3693.45,3662.163,3693.13,60481033000,0
2021-09-10,3691.186,3722.873,3681.642,3703.11,63520043300,0
2021-09-13,3699.253,3716.832,3692.816,3715.372,55748401900,0
2021-09-14,3709.634,3723.845,3655.634,3662.602,56495238600,0
2021-09-15,3651.158,3677.527,3638.323,3656.223,47497000100,0
2021-09-16,3664.841,3677.92,3606.728,3607.092,54674147400,0
2021-09-17,3595.272,3620.958,3569.271,3613.966,51685021000,0
2021-09-22,3563.207,3629.454,3560.503,3628.49,47229605300,0
2021-09-23,3651.266,3670.954,3632.282,3642.22,53499548600,0
2021-09-24,3637.868,3651.429,3607.792,3613.067,50730477200,0
2021-09-27,3625.96,3640.808,3559.915,3582.831,51080279500,0
2021-09-28,3577.886,3610.917,3568.819,3602.218,44416880700,0
2021-09-29,3573.518,3573.518,3518.048,3536.294,45251115100,0
2021-09-30,3541.928,3572.426,3541.928,3568.167,39562962600,0
2021-10-08,3609.087,3612.554,3571.734,3592.167,40716114800,0
2021-10-11,3600.357,3614.699,3586.749,3591.709,39436115900,0
2021-10-12,3581.297,3583.639,3515.141,3546.936,40539374800,0
2021-10-13,3543.492,3569.133,3515.648,3561.762,32505066700,0
2021-10-14,3555.109,3569.686,3547.182,3558.28,29496919600,0
2021-10-15,3551.987,3578.766,3542.693,3572.366,32029298400,0
2021-10-18,3571.048,3571.048,3539.478,3568.138,34095061600,0
2021-10-19,3562.296,3596.788,3560.622,3593.153,33419765200,0
2021-10-20,3583.236,3596.05,3574.296,3587.001,34424500800,0
2021-10-21,3590.05,3610.96,3576.355,3594.783,35231086700,0
2021-10-22,3594.746,3607.578,3578.76,3582.604,35315720300,0
2021-10-25,3574.263,3611.091,3564.206,3609.863,32119681600,0
2021-10-26,3612.833,3625.016,3589.706,3597.638,33727829100,0
2021-10-27,3589.857,3589.857,3553.128,3562.305,35062094000,0
2021-10-28,3548.702,3552.042,3509.487,3518.417,37817166600,0
2021-10-29,3519.328,3547.336,3502.801,3547.336,35880937700,0
2021-11-01,3530.396,3556.59,3519.29,3544.48,38225132500,0
2021-11-02,3543.383,3559.048,3477.664,3505.628,41756317300,0
2021-11-03,3501.105,3512.609,3480.488,3498.537,30660766900,0
2021-11-04,3505.894,3527.952,3503.006,3526.866,31944082900,0
2021-11-05,3520.207,3525.872,3491.457,3491.568,35453356500,0
2021-11-08,3491.971,3507.274,3484.24,3498.631,29818372200,0
2021-11-09,3507.108,3514.951,3489.043,3507.002,28731598900,0
2021-11-10,3498.945,3498.945,3448.438,3492.462,30703070800,0
2021-11-11,3486.451,3534.199,3482.829,3532.786,32208795700,0
2021-11-12,3534.151,3543.648,3527.39,3539.1,30868335400,0
2021-11-15,3542.903,3550.444,3521.292,3533.303,31301761200,0
2021-11-16,3530.458,3549.765,3517.807,3521.787,31039990900,0
2021-11-17,3518.565,3537.513,3513.523,3537.366,27673567100,0
2021-11-18,3531.492,3537.976,3513.114,3520.711,31242692700,0
2021-11-19,3519.276,3561.913,3517.651,3560.373,31798997600,0
2021-11-22,3562.763,3585.188,3562.751,3582.08,33000938500,0
2021-11-23,3580.506,3598.375,3577.361,3589.089,36001159300,0
2021-11-24,3590.019,3602.735,3575.288,3592.703,33677524600,0
2021-11-25,3593.388,3597.148,3579.533,3584.179,30645151800,0
2021-11-26,3576.114,3576.114,3554.88,3564.089,30100006600,0
2021-11-29,3528.672,3563.677,3526.355,3562.697,33361833100,0
2021-11-30,3570.747,3582.115,3546.362,3563.887,34918793800,0
2021-12-01,3561.886,3576.885,3558.691,3576.885,32987351700,0
2021-12-02,3573.247,3586.867,3567.137,3573.836,35404152400,0
2021-12-03,3576.45,3608.47,3573.214,3607.432,37755104800,0
2021-12-06,3615.236,3626.126,3586.805,3589.306,41867674300,0
2021-12-07,3611.217,3614.223,3572.569,3595.088,40384259400,0
2021-12-08,3602.824,3637.715,3591.986,3637.568,36103665700,0
2021-12-09,3641.158,3688.397,3638.702,3673.041,43191815700,0
2021-12-10,3654.368,3667.855,3651.353,3666.348,41998880100,0
2021-12-13,3686.937,3708.942,3678.058,3681.082,42409200900,0
2021-12-14,3669.807,3671.678,3654.656,3661.525,36217193400,0
2021-12-15,3655.049,3668.402,3645.243,3647.63,37747766700,0
2021-12-16,3648.927,3675.016,3644.665,3675.016,38132950700,0
2021-12-17,3670.258,3673.654,3631.661,3632.364,40848783700,0
2021-12-20,3620.037,3643.954,3589.36,3593.602,42385141000,0
2021-12-21,3591.452,3627.088,3591.452,3625.125,40818434800,0
2021-12-22,3632.676,3635.899,3616.548,3622.618,39482517700,0
2021-12-23,3625.47,3643.546,3618.048,3643.339,38292573400,0
2021-12-24,3645.395,3648.956,3612.067,3618.054,39034762500,0
2021-12-27,3613.047,3632.188,3601.935,3615.974,32923529300,0
2021-12-28,3619.642,3631.077,3607.364,3630.112,31620224200,0
2021-12-29,3630.916,3630.916,3596.323,3597.0,30513176600,0
2021-12-30,3596.492,3628.918,3595.496,3619.189,30783929100,0
2021-12-31,3626.242,3642.843,3624.942,3639.775,32968193200,0
2022-01-04,3649.151,3651.892,3610.092,3632.329,40502776900,0
2022-01-05,3628.263,3628.263,3583.467,3595.176,42390202800,0
2022-01-06,3581.218,3594.489,3559.88,3586.079,37154054300,0
2022-01-07,3588.985,3607.232,3577.098,3579.543,43630696100,0
2022-01-10,3572.743,3593.519,3555.126,3593.519,35622261000,0
2022-01-11,3589.904,3602.145,3562.754,3567.441,35976186300,0
2022-01-12,3578.163,3599.499,3572.097,3597.432,34313295600,0
2022-01-13,3601.027,3601.073,3555.158,3555.259,36936836500,0
2022-01-14,3544.065,3548.42,3519.322,3521.256,37693702400,0
2022-01-17,3522.085,3546.085,3519.426,3541.666,31288673300,0
2022-01-18,3541.89,3579.313,3531.33,3569.914,37714643500,0
2022-01-19,3567.631,3578.735,3541.662,3558.18,33323526900,0
2022-01-20,3556.226,3576.259,3540.555,3555.063,37950984600,0
2022-01-21,3546.75,3547.0,3514.885,3522.568,32653488000,0
2022-01-24,3508.244,3531.608,3500.139,3524.105,28026834200,0
2022-01-25,3509.285,3519.833,3433.061,3433.061,32735381300,0
2022-01-26,3442.692,3462.123,3417.759,3455.668,27512282800,0
2022-01-27,3456.102,3456.363,3392.015,3394.247,28060653400,0
2022-01-28,3407.593,3417.045,3356.556,3361.44,29085525700,0
2022-02-07,3407.762,3434.026,3407.762,3429.581,32048521100,0
2022-02-08,3428.542,3453.186,3390.458,3452.629,36609386500,0
2022-02-09,3450.818,3484.739,3444.085,3479.946,35024993600,0
2022-02-10,3481.91,3488.855,3464.217,3485.907,35566626700,0
2022-02-11,3472.276,3500.147,3459.33,3462.948,36135609000,0
2022-02-14,3451.847,3457.265,3415.446,3428.882,31527444800,0
2022-02-15,3428.045,3447.492,3421.64,3446.089,27555932200,0
2022-02-16,3457.073,3475.058,3453.801,3465.831,27499391300,0
2022-02-17,3464.209,3480.972,3454.277,3468.035,29726268200,0
2022-02-18,3451.632,3490.757,3447.027,3490.757,29514996300,0
2022-02-21,3488.406,3492.199,3471.686,3490.612,30154174000,0
2022-02-22,3473.287,3473.393,3437.672,3457.146,32627948400,0
2022-02-23,3458.514,3490.763,3458.18,3489.147,32560489500,0
2022-02-24,3474.369,3486.977,3400.214,3429.956,48835490100,0
2022-02-25,3445.336,3480.176,3440.934,3451.406,37754255600,0
2022-02-28,3450.316,3462.306,3425.516,3462.306,34583838800,0
2022-03-01,3471.365,3491.132,3465.715,3488.835,32600166200,0
2022-03-02,3478.293,3486.621,3467.0,3484.192,32936768400,0
2022-03-03,3495.928,3500.287,3473.338,3481.113,41259428900,0
2022-03-04,3459.985,3474.882,3437.696,3447.649,39352658100,0
2022-03-07,3438.56,3438.56,3360.739,3372.855,39358899900,0
2022-03-08,3372.555,3383.633,3287.341,3293.53,41592676600,0
2022-03-09,3303.706,3321.481,3147.677,3256.388,46628556900,0
2022-03-10,3312.179,3326.583,3291.235,3296.092,37833637600,0
2022-03-11,3259.323,3315.66,3217.419,3309.747,38406712700,0
2022-03-14,3271.89,3297.797,3223.533,3223.533,33796868700,0
2022-03-15,3192.364,3196.916,3063.965,3063.965,46503716400,0
2022-03-16,3107.669,3177.788,3023.305,3170.71,44466718900,0
2022-03-17,3215.011,3260.167,3202.934,3215.045,42081345800,0
2022-03-18,3207.152,3260.783,3197.358,3251.072,37303561100,0
2022-03-21,3255.615,3267.498,3223.389,3253.686,35422848800,0
2022-03-22,3249.543,3279.113,3239.532,3259.862,36119615800,0
2022-03-23,3264.792,3279.887,3251.982,3271.033,34987537000,0
2022-03-24,3256.057,3266.887,3236.659,3250.264,32900665400,0
2022-03-25,3247.157,3257.106,3211.645,3212.24,34002000600,0
2022-03-28,3185.167,3230.215,3159.835,3214.503,34499487300,0
2022-03-29,3216.012,3229.177,3196.455,3203.939,31627364900,0
2022-03-30,3217.592,3266.596,3216.302,3266.596,36675367700,0
2022-03-31,3256.137,3272.04,3246.063,3252.203,39843993400,0
2022-04-01,3234.668,3287.229,3226.297,3282.717,37821046000,0
2022-04-06,3269.427,3288.108,3255.689,3283.426,42964277900,0
2022-04-07,3267.81,3290.256,3236.479,3236.695,40262666000,0
2022-04-08,3239.877,3257.094,3208.352,3251.85,41382679900,0
2022-04-11,3239.855,3239.855,3156.507,3167.126,42416018500,0
2022-04-12,3165.12,3214.536,3140.9,3213.33,41832192300,0
2022-04-13,3199.797,3225.467,3183.533,3186.824,39115692500,0
2022-04-14,3203.634,3240.001,3200.235,3225.641,37124234400,0
2022-04-15,3210.7,3229.866,3200.133,3211.245,40784208200,0
2022-04-18,3185.943,3204.027,3166.978,3195.524,34736512300,0
2022-04-19,3192.092,3207.828,3174.714,3194.029,33994410400,0
2022-04-20,3189.891,3191.832,3142.049,3151.05,36204703700,0
2022-04-21,3138.428,3160.899,3069.681,3079.808,39193469400,0
2022-04-22,3058.404,3105.655,3049.356,3086.919,34200056300,0
2022-04-25,3034.267,3043.816,2928.51,2928.512,43360610800,0
2022-04-26,2930.453,2957.68,2878.256,2886.426,40161515400,0
2022-04-27,2866.816,2959.178,2863.65,2958.282,42306019100,0
2022-04-28,2945.811,2991.51,2936.794,2975.485,37537177500,0
2022-04-29,2986.061,3048.494,2968.334,3047.062,42393279400,0
2022-05-05,3044.849,3082.23,3042.116,3067.759,38307287500,0
2022-05-06,3011.319,3030.693,2992.715,3001.561,34326421800,0
2022-05-09,2990.199,3015.943,2983.612,3004.141,29206155600,0
2022-05-10,2965.776,3043.779,2957.397,3035.844,37066098000,0
2022-05-11,3035.389,3100.9,3034.675,3058.703,42399191200,0
2022-05-12,3044.8,3072.157,3032.945,3054.994,34444047700,0
2022-05-13,3068.033,3086.096,3059.253,3084.285,33173785200,0
2022-05-16,3100.55,3102.577,3063.398,3073.749,33810849200,0
2022-05-17,3076.498,3093.697,3057.641,3093.697,33035653700,0
2022-05-18,3095.886,3105.842,3071.305,3085.977,31503792300,0
2022-05-19,3046.71,3096.965,3042.674,3096.965,33660074900,0
2022-05-20,3107.094,3146.567,3107.094,3146.567,37233663600,0
2022-05-23,3150.49,3150.509,3127.899,3146.857,35337632500,0
2022-05-24,3149.059,3153.13,3070.927,3070.927,41631215800,0
2022-05-25,3070.17,3107.628,3069.946,3107.464,34225922700,0
2022-05-26,3111.482,3133.277,3079.481,3123.108,37030551800,0
2022-05-27,3135.032,3151.047,3112.544,3130.239,35946386600,0
2022-05-30,3141.956,3150.892,3123.15,3149.061,34936228500,0
2022-05-31,3149.944,3188.603,3142.004,3186.427,37452326500,0
2022-06-01,3179.695,3190.609,3160.04,3182.157,36566443200,0
2022-06-02,3170.306,3197.282,3163.756,3195.458,36177063200,0
2022-06-06,3196.955,3237.071,3181.647,3236.372,42202783500,0
2022-06-07,3235.416,3253.093,3222.635,3241.764,40220322000,0
2022-06-08,3245.017,3266.63,3216.015,3263.793,43418327000,0
2022-06-09,3259.49,3270.557,3223.475,3238.954,42272837200,0
2022-06-10,3214.185,3286.62,3210.808,3284.834,43986573000,0
2022-06-13,3256.275,3272.991,3229.309,3255.551,43857831200,0
2022-06-14,3224.214,3289.134,3195.819,3288.907,45038818700,0
2022-06-15,3289.104,3358.545,3288.851,3305.407,55058413100,0
2022-06-16,3306.835,3319.689,3277.531,3285.385,43322086800,0
2022-06-17,3265.512,3323.28,3262.894,3316.786,39530070000,0
2022-06-20,3315.783,3333.903,3292.928,3315.43,41346041000,0
2022-06-21,3313.787,3329.39,3279.827,3306.719,39445689100,0
2022-06-22,3309.118,3311.021,3266.543,3267.202,37552978200,0
2022-06-23,3269.055,3320.149,3262.294,3320.149,40061421100,0
2022-06-24,3324.736,3356.715,3322.95,3349.747,39081973400,0
2022-06-27,3364.003,3393.309,3364.003,3379.185,41411773800,0
2022-06-28,3377.679,3412.102,3358.867,3409.21,41205651600,0
2022-06-29,3399.678,3414.647,3358.468,3361.518,44057355900,0
2022-06-30,3358.934,3417.009,3358.934,3398.616,38124317800,0
2022-07-01,3400.262,3404.052,3378.362,3387.637,35048929900,0
2022-07-04,3381.819,3405.619,3364.095,3405.427,35773791900,0
2022-07-05,3411.13,3424.837,3372.062,3404.025,41169967200,0
2022-07-06,3391.027,3391.027,3333.097,3355.35,38463004700,0
2022-07-07,3353.128,3375.86,3332.309,3364.398,33440020200,0
2022-07-08,3380.369,3386.315,3354.121,3356.078,32292107200,0
2022-07-11,3341.102,3341.102,3297.005,3313.584,34266919300,0
2022-07-12,3307.221,3319.251,3277.079,3281.467,33460053900,0
2022-07-13,3279.603,3297.019,3266.481,3284.292,33184566900,0
2022-07-14,3277.455,3299.251,3261.493,3281.744,35592643200,0
2022-07-15,3261.383,3288.92,3228.061,3228.061,38015637100,0
2022-07-18,3235.088,3278.472,3226.232,3278.103,34834602200,0
2022-07-19,3278.722,3283.93,3256.015,3279.431,31565191800,0
2022-07-20,3291.551,3308.347,3287.744,3304.724,30151512300,0
2022-07-21,3297.661,3300.535,3272.001,3272.001,33235870700,0
2022-07-22,3276.197,3293.644,3246.731,3269.974,30069006600,0
2022-07-25,3269.707,3273.184,3243.031,3250.388,27124574400,0
2022-07-26,3254.185,3282.413,3246.044,3277.436,25946867600,0
2022-07-27,3271.783,3282.574,3265.727,3275.755,24913148500,0
2022-07-28,3287.502,3305.706,3277.108,3282.576,28805505600,0
2022-07-29,3282.811,3294.805,3246.368,3253.238,30733104700,0
2022-08-01,3246.616,3264.304,3225.553,3259.959,29220480500,0
2022-08-02,3231.262,3231.262,3155.187,3186.266,39417616800,0
2022-08-03,3188.891,3217.55,3159.457,3163.674,32488567300,0
2022-08-04,3179.428,3190.999,3155.704,3189.039,26089894300,0
2022-08-05,3195.227,3228.886,3184.455,3227.027,27468372900,0
2022-08-08,3218.851,3237.969,3214.083,3236.934,25426805000,0
2022-08-09,3235.735,3248.772,3227.539,3247.432,25960546700,0
2022-08-10,3242.362,3253.166,3217.807,3230.02,25758359200,0
2022-08-11,3243.472,3281.665,3237.904,3281.665,30060537600,0
2022-08-12,3275.77,3288.223,3272.841,3276.888,29993292800,0
2022-08-15,3268.365,3286.891,3261.815,3276.087,28710677300,0
2022-08-16,3278.676,3295.023,3271.57,3277.885,30359227400,0
2022-08-17,3282.101,3295.998,3263.348,3292.526,32612475900,0
2022-08-18,3286.367,3289.142,3270.558,3277.544,30169477800,0
2022-08-19,3275.623,3286.491,3258.064,3258.078,33353547100,0
2022-08-22,3249.705,3278.166,3247.187,3277.794,31453786900,0
2022-08-23,3274.427,3284.596,3262.633,3276.223,31656635600,0
2022-08-24,3279.172,3281.875,3212.386,3215.203,36614057700,0
2022-08-25,3223.465,3248.351,3199.124,3246.248,33619616500,0
2022-08-26,3250.628,3266.274,3232.277,3236.223,30992755400,0
2022-08-29,3203.102,3240.728,3198.996,3240.728,29701509700,0
2022-08-30,3240.184,3243.746,3212.635,3227.22,29431891400,0
2022-08-31,3216.526,3232.016,3184.394,3202.138,34440882900,0
2022-09-01,3196.537,3214.558,3181.626,3184.98,27466054100,0
2022-09-02,3189.644,3198.281,3173.793,3186.478,25045691100,0
2022-09-05,3183.946,3199.912,3172.039,3199.912,28067563300,0
2022-09-06,3207.933,3244.635,3203.816,3243.447,31886968900,0
2022-09-07,3232.137,3253.767,3227.823,3246.294,30101446600,0
2022-09-08,3245.557,3253.701,3233.801,3235.586,28168035800,0
2022-09-09,3241.181,3266.197,3236.508,3262.054,28382766500,0
2022-09-13,3272.049,3278.166,3259.664,3263.797,27618982300,0
2022-09-14,3224.678,3250.802,3221.961,3237.542,25519336500,0
2022-09-15,3248.972,3254.179,3174.39,3199.919,32520612100,0
2022-09-16,3189.827,3191.827,3126.397,3126.398,31647589300,0
2022-09-19,3122.755,3135.557,3101.221,3115.602,24911366200,0
2022-09-20,3127.836,3140.025,3114.037,3122.406,21994253400,0
2022-09-21,3116.007,3129.825,3091.297,3117.177,23297249600,0
2022-09-22,3098.768,3125.68,3092.819,3108.91,22114068900,0
2022-09-23,3106.806,3124.658,3072.241,3088.37,24305771900,0
2022-09-26,3067.569,3102.654,3048.514,3051.226,26269862800,0
2022-09-27,3056.392,3094.039,3048.365,3093.862,23273530300,0
2022-09-28,3089.098,3089.098,3044.864,3045.067,23009865000,0
2022-09-29,3067.473,3076.762,3026.079,3041.205,23003041600,0
2022-09-30,3042.166,3054.613,3021.931,3024.391,20411533600,0
2022-10-10,3026.935,3029.448,2968.281,2974.145,24340482800,0
2022-10-11,2978.062,2986.912,2953.495,2979.793,20863595000,0
2022-10-12,2976.717,3025.506,2934.092,3025.506,24801355700,0
2022-10-13,3008.302,3036.249,3004.496,3016.356,24968328100,0
2022-10-14,3035.034,3084.272,3035.034,3071.987,27730406100,0
2022-10-17,3060.518,3087.194,3052.715,3084.942,26260861800,0
2022-10-18,3094.927,3099.918,3074.216,3080.957,24563475700,0
2022-10-19,3073.262,3081.39,3044.378,3044.378,23089531000,0
2022-10-20,3029.303,3070.265,3013.693,3035.05,24473614500,0
2022-10-21,3038.036,3055.416,3026.96,3038.929,24525412200,0
2022-10-24,3034.746,3064.421,2965.168,2977.555,29808535600,0
2022-10-25,2969.156,3001.715,2944.261,2976.283,25555416000,0
2022-10-26,2977.564,3028.348,2977.564,2999.504,26868949200,0
2022-10-27,3005.037,3017.263,2981.689,2982.903,26560825400,0
2022-10-28,2967.022,2974.236,2908.983,2915.926,29253130800,0
2022-10-31,2893.196,2926.015,2885.089,2893.483,30199420300,0
2022-11-01,2899.499,2969.2,2896.757,2969.2,31980957800,0
2022-11-02,2960.647,3019.049,2954.948,3003.37,32507824800,0
2022-11-03,2981.204,3003.721,2977.716,2997.806,25934856700,0
2022-11-04,2996.997,3081.59,2996.997,3070.796,32980674000,0
2022-11-07,3062.859,3088.193,3054.457,3077.817,32056709700,0
2022-11-08,3077.306,3078.276,3047.462,3064.493,25652200700,0
2022-11-09,3064.463,3073.918,3046.188,3048.168,23563732400,0
2022-11-10,3031.692,3047.98,3022.851,3036.132,27037179800,0
2022-11-11,3099.65,3117.742,3070.301,3087.293,40960453400,0
2022-11-14,3100.867,3121.406,3075.215,3083.401,36178821600,0
2022-11-15,3081.135,3135.59,3074.498,3134.078,33147057700,0
2022-11-16,3133.65,3145.753,3115.345,3119.98,30342984400,0
2022-11-17,3110.965,3115.435,3087.174,3115.435,28702840700,0
2022-11-18,3116.729,3126.711,3096.886,3097.243,29995427600,0
2022-11-21,3078.057,3085.243,3056.17,3085.044,25604554900,0
2022-11-22,3084.233,3118.12,3076.321,3088.943,32756592700,0
2022-11-23,3084.74,3108.244,3075.324,3096.907,32615544900,0
2022-11-24,3104.096,3113.239,3084.855,3089.31,26748292800,0
2022-11-25,3085.461,3111.421,3077.967,3101.693,31143197900,0
2022-11-28,3055.29,3080.184,3034.705,3078.549,30581128400,0
2022-11-29,3096.113,3152.003,3096.113,3149.748,39144974800,0
2022-11-30,3141.399,3158.573,3137.369,3151.335,37271832100,0
2022-12-01,3187.99,3198.409,3164.535,3165.471,38701305600,0
2022-12-02,3160.579,3170.898,3149.841,3156.144,30781248400,0
2022-12-05,3181.916,3213.44,3177.064,3211.814,44739843700,0
2022-12-06,3200.275,3224.822,3195.079,3212.533,37359029600,0
2022-12-07,3204.935,3226.082,3188.671,3199.619,35411307800,0
2022-12-08,3196.016,3206.715,3187.257,3197.35,32096929400,0
2022-12-09,3197.118,3212.106,3182.907,3206.95,37334320900,0
2022-12-12,3195.868,3196.725,3176.575,3179.042,33338179200,0
2022-12-13,3179.435,3187.204,3171.483,3176.326,28582120000,0
2022-12-14,3178.554,3189.835,3168.593,3176.525,26562356900,0
2022-12-15,3177.2,3179.1,3158.452,3168.648,24302333300,0
2022-12-16,3156.135,3175.353,3151.609,3167.858,25977179500,0
2022-12-19,3165.309,3170.255,3096.098,3107.115,27851354100,0
2022-12-20,3098.953,3100.748,3061.51,3073.766,21883676600,0
2022-12-21,3078.331,3085.795,3060.554,3068.411,18906792000,0
2022-12-22,3085.8,3096.245,3044.599,3054.431,22363953700,0
2022-12-23,3038.842,3061.867,3031.536,3045.866,19202030500,0
2022-12-26,3048.196,3071.836,3047.349,3065.563,20650389300,0
2022-12-27,3077.747,3098.078,3074.313,3095.568,22221832200,0
2022-12-28,3088.617,3098.65,3079.434,3087.4,22455415100,0
2022-12-29,3076.726,3086.005,3064.459,3073.702,21557067600,0
2022-12-30,3084.523,3096.314,3082.196,3089.258,21754534400,0
2023-01-03,3087.513,3119.856,3073.054,3116.512,28137036200,0
2023-01-04,3117.571,3129.094,3109.451,3123.516,27331362600,0
2023-01-05,3132.761,3159.427,3130.23,3155.216,25700301800,0
2023-01-06,3155.075,3170.742,3151.841,3157.637,25738025500,0
2023-01-09,3169.374,3183.583,3165.428,3176.085,25811521800,0
2023-01-10,3178.022,3178.157,3165.145,3169.507,23298417500,0
2023-01-11,3172.376,3184.757,3160.89,3161.838,23774286900,0
2023-01-12,3167.273,3171.591,3153.404,3163.451,21667130500,0
2023-01-13,3170.355,3195.307,3167.51,3195.306,22022689700,0
2023-01-16,3198.519,3251.374,3197.319,3227.592,30674954900,0
2023-01-17,3229.435,3231.265,3211.757,3224.245,22659223000,0
2023-01-18,3227.595,3234.817,3220.37,3224.406,21210973000,0
2023-01-19,3221.518,3240.279,3210.383,3240.279,22646503000,0
2023-01-20,3247.203,3267.058,3247.203,3264.814,27321918200,0
2023-01-30,3308.869,3310.49,3266.758,3269.318,35332582900,0
2023-01-31,3266.144,3277.252,3252.015,3255.669,30016295700,0
2023-02-01,3262.196,3284.922,3245.411,3284.921,33950941000,0
2023-02-02,3291.783,3295.764,3272.414,3285.671,33341313300,0
2023-02-03,3275.658,3275.658,3235.353,3263.406,29334281400,0
2023-02-06,3244.701,3250.351,3226.211,3238.698,26705310700,0
2023-02-07,3245.23,3250.033,3233.833,3248.094,25094645000,0
2023-02-08,3251.501,3257.114,3230.439,3232.106,23453048100,0
2023-02-09,3227.728,3270.383,3225.772,3270.383,25475452900,0
2023-02-10,3266.437,3269.994,3247.23,3260.673,26062692600,0
2023-02-13,3256.988,3285.091,3252.633,3284.16,29721318800,0
2023-02-14,3288.974,3293.734,3279.189,3293.283,27097416800,0
2023-02-15,3294.015,3296.2,3274.551,3280.492,26993912300,0
2023-02-16,3281.735,3308.828,3231.342,3249.03,38086354500,0
2023-02-17,3244.733,3262.473,3223.258,3224.024,27845123700,0
2023-02-20,3230.473,3291.039,3225.843,3290.338,32500773300,0
2023-02-21,3291.631,3308.791,3282.436,3306.524,32440944900,0
2023-02-22,3292.049,3307.034,3286.721,3291.148,25540398500,0
2023-02-23,3293.522,3307.439,3275.362,3287.477,26232430400,0
2023-02-24,3287.255,3288.392,3253.975,3267.16,23420630600,0
2023-02-27,3257.0,3276.579,3251.721,3258.034,24285534400,0
2023-02-28,3265.742,3280.415,3246.145,3279.605,25162503200,0
2023-03-01,3279.136,3315.16,3272.035,3312.348,31839870400,0
2023-03-02,3308.011,3320.744,3306.455,3310.654,32852001600,0
2023-03-03,3314.773,3330.605,3302.623,3328.393,34399691900,0
2023-03-06,3332.024,3333.062,3308.726,3322.026,34053044600,0
2023-03-07,3320.211,3342.859,3284.41,3285.099,38995795600,0
2023-03-08,3271.88,3283.248,3263.693,3283.248,26044354700,0
2023-03-09,3285.943,3289.06,3260.0,3276.094,26402185900,0
2023-03-10,3255.512,3262.147,3229.496,3230.077,28113541000,0
2023-03-13,3228.124,3268.696,3228.124,3268.696,29492808700,0
2023-03-14,3261.922,3262.003,3216.993,3245.312,31990603300,0
2023-03-15,3261.028,3273.123,3256.857,3263.315,30516879800,0
2023-03-16,3244.47,3257.433,3224.722,3226.891,32738963200,0
2023-03-17,3245.26,3279.923,3240.157,3250.546,34300102200,0
2023-03-20,3253.93,3267.993,3231.646,3234.91,39251739100,0
2023-03-21,3240.839,3256.0,3237.893,3255.651,30181077900,0
2023-03-22,3263.413,3279.394,3255.739,3265.748,29084046200,0
2023-03-23,3258.779,3286.649,3252.992,3286.649,30611839300,0
2023-03-24,3282.739,3282.739,3260.844,3265.654,32451333700,0
2023-03-27,3261.824,3261.824,3229.704,3251.397,33786120600,0
2023-03-28,3256.602,3264.098,3241.737,3245.376,29568266000,0
2023-03-29,3253.621,3254.556,3229.585,3240.057,29690050800,0
2023-03-30,3243.068,3263.738,3220.985,3261.249,29989829500,0
2023-03-31,3263.406,3278.423,3260.04,3272.86,28361374600,0
2023-04-03,3277.34,3299.732,3276.416,3296.396,35767677500,0
2023-04-04,3297.183,3312.562,3290.993,3312.558,38587161700,0
2023-04-06,3302.751,3314.526,3296.055,3312.628,32715542400,0
2023-04-07,3312.481,3328.846,3308.061,3327.646,28303224700,0
2023-04-10,3331.505,3332.715,3309.917,3315.358,34081984500,0
2023-04-11,3317.077,3317.448,3298.25,3313.571,32056605500,0
2023-04-12,3316.862,3330.708,3315.399,3327.182,34302531500,0
2023-04-13,3321.273,3334.47,3309.252,3318.364,34786210600,0
2023-04-14,3326.37,3340.076,3316.81,3338.153,33829927500,0
2023-04-17,3337.061,3385.61,3336.388,3385.61,40280992600,0
2023-04-18,3379.227,3396.175,3375.78,3393.331,34839948600,0
2023-04-19,3391.355,3394.959,3364.642,3370.128,34612344300,0
2023-04-20,3367.053,3371.368,3344.016,3367.031,35035496500,0
2023-04-21,3363.999,3367.609,3301.258,3301.258,38739509800,0
2023-04-24,3300.813,3303.091,3264.935,3275.413,35425562600,0
2023-04-25,3276.403,3288.569,3229.446,3264.872,38089572900,0
2023-04-26,3255.217,3277.98,3239.989,3264.101,35791784200,0
2023-04-27,3256.228,3299.301,3253.112,3285.884,34159053400,0
2023-04-28,3283.122,3324.881,3283.122,3323.275,40155478500,0
2023-05-04,3306.483,3352.746,3302.028,3350.459,48336491600,0
2023-05-05,3350.654,3364.142,3321.187,3334.503,43650449400,0
2023-05-08,3340.99,3400.177,3340.99,3395.004,53410365900,0
2023-05-09,3402.394,3418.953,3356.118,3357.671,57301330900,0
2023-05-10,3347.702,3349.721,3305.251,3319.151,45173973100,0
2023-05-11,3323.658,3333.25,3307.289,3309.551,35425827100,0
2023-05-12,3304.458,3319.131,3271.431,3272.362,34731498300,0
2023-05-15,3269.878,3310.737,3235.868,3310.737,38804588700,0
2023-05-16,3310.161,3317.901,3282.492,3290.987,32247941000,0
2023-05-17,3281.966,3298.519,3269.894,3284.232,28574405000,0
2023-05-18,3288.411,3313.862,3284.168,3297.32,30996747200,0
2023-05-19,3288.891,3302.342,3268.224,3283.542,28540406400,0
2023-05-22,3278.596,3308.533,3276.54,3296.47,27388999800,0
2023-05-23,3294.788,3298.226,3246.238,3246.238,27527908300,0
2023-05-24,3237.705,3237.705,3204.381,3204.749,28872025700,0
